file	unit_number	table_or_group	localization_or_lookup_key	source_hash	zh_tw_hash	source_ref	zh_tw_ref	unit_kind	review_touched	glossary_hit	lookup_used	ai_rechecked	result	reason_codes	batch_id	placeholder_status	lookup_status
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	199	talents_text_colour	fanrage#1	827DD72AFE67D564F1D94897E6B2332980733BD077BC8DBE897CBB7BE6D53941	04A3E747FEE8B2D89725A13B479639652CDA80EA388DE4C9E1CDBBEB68139D47	Colors_Keywords_Numbers/COLORS_KWords.lua:288	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:265	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	200	talents_text_colour	fire_gren#1	8473664BC734C3E55ECC96710B1DFE1EEBE22A6B3257E48A68E56B9902A36C94	28EA0984EB0755B084A717342F200AC74767B412AA2A63D98EF0C020AD4F8DC0	Colors_Keywords_Numbers/COLORS_KWords.lua:289	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:266	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	201	talents_text_colour	fury_faithful#1	9FE9E0FECFC59C2BD5E1F850A4A020896922F32B8D100199AB8914615C92D817	341ED99B660285B9D1B7E026386EAB5B4AE890F8931876BE8217252407A39C5F	Colors_Keywords_Numbers/COLORS_KWords.lua:290	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:267	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	202	talents_text_colour	Holy_relic#1	0FD7055CE736EABB808CC1CCA665804089E053B7160785E64D2C9B234ECBF89A	DF135EED72CFE58D53E0A074FCE16D50EC445FFC0F586CFF868C18D80C950290	Colors_Keywords_Numbers/COLORS_KWords.lua:291	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:268	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	203	talents_text_colour	holy_revenant#1	FE683968FF9D4813E44CBB730ECC5504B3ED0C9F74CC939036036BE7C2DDF0D2	C4E9B27593CC1FF52BA22022EE2D9ECFA1C6179297C09F3938649BDD5F5EEAF6	Colors_Keywords_Numbers/COLORS_KWords.lua:292	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:269	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	204	talents_text_colour	inexor#1	9CB0ACF5D56EEA076DFD46DC11302F350772B75D14C137A789DAAEFCE2CD0A11	1698BE932573519A8DE438C75E70F0335EDE5069F6C585752CBE2732EC0D895C	Colors_Keywords_Numbers/COLORS_KWords.lua:293	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:270	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	205	talents_text_colour	klinvery#1	5D04A946DBB80907F6DF50E20D00C0ECD2BE122A4F85FE6B2E2C9CE08CAB33E7	76563D5507F521D9892FACDBDDD73869F85DE94F05A08BA7BC4A7A9FD0CF3125	Colors_Keywords_Numbers/COLORS_KWords.lua:294	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:271	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	206	talents_text_colour	loner#1	CA2C1696F0BAF108CC524A64272E31F1A3501F4470603A0781E3561FDD783332	0025E4FCBE0263559A2D98B5472D2246D5C8478A76160662DF482C1F5C94D6F8	Colors_Keywords_Numbers/COLORS_KWords.lua:295	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:272	keyword	no	no	no	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_unused
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	207	talents_text_colour	martydom#1	76640FBD94184132157AA7FAF62642DF478B84C522EC3C055F34DA96D745C742	0CE7CC9E6FAA2CE0182E7BE39E2877C1C64266C3616E34162EFDC991B55443C3	Colors_Keywords_Numbers/COLORS_KWords.lua:296	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:273	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	208	talents_text_colour	shock_gren#1	76F9BC83994F527E5A12DF7A64B6B7AFC88946CF3CBAC7623D1DDE7E35A23140	1AEC56D18D9C378693DDCE8DDA74457696F1967B170DD589D87F80D58973DDAB	Colors_Keywords_Numbers/COLORS_KWords.lua:298	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:274	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	209	talents_text_colour	shock_gren1#1	D6E2AC85439E4A22AD3AD02A0375283F2E2708EE62934F8DCEFC20381D8AC973	37CF8BD8A193C2D6D2B53C0357961FF1669C2ED99780ABA13233227817064366	Colors_Keywords_Numbers/COLORS_KWords.lua:301	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:275	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	210	talents_text_colour	Stun_gren#1	D6E2AC85439E4A22AD3AD02A0375283F2E2708EE62934F8DCEFC20381D8AC973	37CF8BD8A193C2D6D2B53C0357961FF1669C2ED99780ABA13233227817064366	Colors_Keywords_Numbers/COLORS_KWords.lua:300	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:276	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-014	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	211	talents_text_colour	zealous#1	66C67D98D9B00E16CE7B91B3CAE71A7B41B6E6977E16EA910E492E1FAE0CDF8A	18040E774A63DA904B3D2D1DCC0B5ABEBAEB9454A73AD77E057222D43E8240BC	Colors_Keywords_Numbers/COLORS_KWords.lua:304	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:277	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	212	talents_text_colour	shroudf#1	55E9DFF77BCC8B7ECCABFB3641C415770F0A0F4DECE5D75A90EF37C36DFEC031	97CC2179E7DC4DF9EE85B56CE0C5F03A89F7E9FE4EB8812E5BD5676A31D16B30	Colors_Keywords_Numbers/COLORS_KWords.lua:303	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:278	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	213	talents_text_colour	momentum#1	6DF12372CE94ECFE53A9771A5EE932EC9EF03D488EEE6A2947665E722EC25AAE	2832C4F2D95F1EF46AEF4FA5DBBAF78CA00C5C36B68F23074352711CF6942015	Colors_Keywords_Numbers/COLORS_KWords.lua:297	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:279	keyword	no	yes	no	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_unused
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	214	talents_text_colour	Arbites_gren#1	7B0387CC62E95EA3C6285A9DC4AB92A40CCF1769232832D2332340724373E081	3F83AD898421D19521AAB95438D4558E7208D82987C1AD9729403BA6D985D830	Colors_Keywords_Numbers/COLORS_KWords.lua:343	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:281	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	215	talents_text_colour	BreaknDissent#1	52699BB120427C0CF4E1556C2518CBA4B0651A15ACF60A103DB1A37B01530166	13D7B1A371FE79A976D11B3AD83E717A11AB24481504EDACB9CCBACB29E4758B	Colors_Keywords_Numbers/COLORS_KWords.lua:345	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:282	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	216	talents_text_colour	BreakZLine#1	6BFE0790AAB8CFC558F7FC5A23F21714C68220631E9E399A5C3100CA975D1B1A	412A67353CA19A0457015151A70DB1E21D93BA98697157164E16963AEC67D976	Colors_Keywords_Numbers/COLORS_KWords.lua:344	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:283	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	217	talents_text_colour	CastigatorSt#1	27C60C9D19B36433439C13B33F00FA16D502F9D8716026CBCF8D6CC76CAF5591	D7CF6AEEE4EC26E63A17FDCE4B3BEE64E9D6FFE0F310498D0690F98A61C04AEB	Colors_Keywords_Numbers/COLORS_KWords.lua:346	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:284	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	218	talents_text_colour	Electro_mine#1	0E36F8A1CBCC9A5A3D6C1F2D5A6645252F3EC7973482B48B10EE4A9761EF746B	21DD8033CC455D8CBD394C5679AE014E4148D105C6BCB5A17D7BBCFFB30AE904	Colors_Keywords_Numbers/COLORS_KWords.lua:347	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:285	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	219	talents_text_colour	ExecutOrder#1	53F8D43A70E5D89C6BC8098A8530056E253B45744F7633A59778208F4A934601	FBD85F14418307609EFCC8B4B06E5C08ECAF35CA74F033A3A962A4C33FD4AEFC	Colors_Keywords_Numbers/COLORS_KWords.lua:348	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:286	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	220	talents_text_colour	Nuncio_aquila#1	14DAE911F79BB8EE62B508E9B82F5ECC9217FCA1926AAA9FEA7729EA6893BF5D	DABCE5E04D59E19F3D2ACFAB080F49E5BAA8E1CC76F3BB0CB53DE57AAEAC83D9	Colors_Keywords_Numbers/COLORS_KWords.lua:350	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:287	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	221	talents_text_colour	PartozSquad#1	6FC2FBF101D6D751BA92E73BBFD9FA2BEADCA3FA90BBF41227A4BE4586C555C2	BE13A9C7F22C5F5B750AAA080D89C29B5233678204C5F7AACA35AAE79C191896	Colors_Keywords_Numbers/COLORS_KWords.lua:351	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:288	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	222	talents_text_colour	RemoteDeton#1	CAB09041327F83B0F4B084FA80CC5D06CD126F2434DCB5F6C166E4022CB91011	15DBC387C9AFFE4CD4C14F3D7F222333802B5C7E638E74D467321ACB99DD6361	Colors_Keywords_Numbers/COLORS_KWords.lua:352	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:289	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	223	talents_text_colour	RuthlEffcy#1	1EEEA9B2E408F7E3A5C599D8C7FFB274BBBD6B538D68540FDF512C463D14B32B	6C6CF5F04EBB0FCFEFC4277723BFB5F3EFDF54C1919DBCC38F83C7752DB692F0	Colors_Keywords_Numbers/COLORS_KWords.lua:353	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:290	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	224	talents_text_colour	TerminusWarr#1	9C62AEBF99802290CB2FAE7D36047AC9C66AA7731313B7B523FFBE47982E59CA	2656D8AB999908ABD97541F9FB7F7E7063014F2A3FA7950693A5D5DCC3F9CD40	Colors_Keywords_Numbers/COLORS_KWords.lua:354	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:291	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	225	talents_text_colour	Arcgren#1	27358FA3FCD05342BC45F06B57109E17B170A5DF232A623D222AC48E2DF44E00	33950A79B6463F3DAC63E2F1BC37417F9E60F3E412C13225BC24284741C074FB	Colors_Keywords_Numbers/COLORS_KWords.lua:370	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:293	keyword	yes	no	yes	yes	KEEP		ED3-COLORS-RECHECK-015	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	226	talents_text_colour	PowerOverload#1	93E348ADBD1BC53B546B12337A83927F05413A78D5A255F4317E879C881B481B	544D893458C4467EB595F090BED9687AB157E8B6A6FCE7F0E119020729ACDBD0	Colors_Keywords_Numbers/COLORS_KWords.lua:372	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:294	keyword	yes	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	227	talents_text_colour	VoltaicExpander#1	1CC6313DE9F95F7FC2D5CA3B089DFC3E187545B29BE47B25B197A77B6226AA6F	6FFF3B305A4ADCB8617B615BF352F5FADFB06E9B866379B3D4A8D01A538738D8	Colors_Keywords_Numbers/COLORS_KWords.lua:371	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:295	keyword	yes	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	228	talents_text_colour	WeaponMalfunction#1	7458A2A8CEDA5296C7D131AAD4AC1069CE2712361911923C6470F9843BC06312	23929378FF5D44ED9AD3A52F2F3F368BFFEC0B0B5C46A246F46EA2B24060CB74	Main_Modules/TALENTS/TALENTS_Skitarii.lua:210 (English usage)	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:296	keyword	yes	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	229	talents_text_colour	Anarchist#1	B4498F2BD3C5F74CE3089318449ABF12629130638B4EE1205A728327EA67129A	0F9221A90F2353093EAEC929A2B9E36E56ABFA12F95C2B70B3B9A3BE5BE995E1	Colors_Keywords_Numbers/COLORS_KWords.lua:357	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:298	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	230	talents_text_colour	Blinder#1	4B029C8D30211B96D55884967F318D6CC9AA9CFE9803D6D416B6E0EFD486C149	EC2C8C63FF6494CB592641825720ACC9BA14CDB56FC0D22407FA0E6035B3A85C	Colors_Keywords_Numbers/COLORS_KWords.lua:358	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:299	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	231	talents_text_colour	BoomBringer#1	5C8337AB24577BBC4C4D19FAA12DB3084AE5E66660C90BC2EB90AEE5EBB89561	B42394212F21E23B7FA86537DDA52D421597B64E9EF345B8251C892699A21B85	Colors_Keywords_Numbers/COLORS_KWords.lua:359	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:300	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	232	talents_text_colour	Cartel_Stimm#1	5ABF9153CD5E0B5C12433086255FB49DF0AC21713B5BDEC390368E72B8A7F0B0	EE32E00D57C916AC6359C340DCC7E768B8A9F9B7D73F711B918061F6A5D2BDD3	Colors_Keywords_Numbers/COLORS_KWords.lua:110	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:301	keyword	no	no	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	233	talents_text_colour	ChemGrenade#1	4FB3C9BD24E6EDDB27C17543E9C7999EC5C0BFB772858F532F8DD6BE515450B8	17E2044C446C862CBCAFD68D682A77B468FE139B373A38A71E33B990A1CC391C	Colors_Keywords_Numbers/COLORS_KWords.lua:361	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:302	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	234	talents_text_colour	ChemDepend#1	1A0C89B9407C7976C86375357216863F91D315BA1B375322B8818297452846E5	077F2B06555C6C1EA1DC7F6FFD1104A38F2BC7139CBD60894D327DECCB355196	Colors_Keywords_Numbers/COLORS_KWords.lua:360	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:303	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	235	talents_text_colour	Desperad#1	DD857F23A4B09389C74C2B2C9C86B9B1020B44B7745D532D738CCD2C1B15FDB1	220D7665ED923385158C6BBEB059285D730FB30BA4349143BF8B2F2FE8549143	Colors_Keywords_Numbers/COLORS_KWords.lua:362	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:304	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	236	talents_text_colour	Gunslinger#1	A99FD38CC9DD372E3D7A6ED2D6E0D784EEF1C7D1702F3EBD15D0C5252CE7970F	4B0F5A6C948B93F4489B4B6F94A01EB08FDA73A305215A50C3CB2106C5380453	Colors_Keywords_Numbers/COLORS_KWords.lua:363	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:305	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	237	talents_text_colour	Rampag#1	2A7A9185C9DEC1F11F6F2EB5851B6863F860006E03992DB9460E4179A9720C18	2EF3335C8591EC3185537BB2F7E4E8C816EDD4A35C83FEC17B60A70700B69F05	Colors_Keywords_Numbers/COLORS_KWords.lua:364	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:306	keyword	yes	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	238	talents_text_colour	Ruffian#1	A850F96C02EE9B8013CABA8F31015881A411155D43F4B6E287CB3FE44A1B84CA	5A29FEC241B57A8314496B85C368173108E5D6F9CCBA3906B684784E394FCFD7	Colors_Keywords_Numbers/COLORS_KWords.lua:365	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:307	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	239	talents_text_colour	StimmSupply#1	00E2CD519C46E9ADDE4F1BDE6F37429047838293B9FEBFE059848EEC3402D35D	077F2B06555C6C1EA1DC7F6FFD1104A38F2BC7139CBD60894D327DECCB355196	Colors_Keywords_Numbers/COLORS_KWords.lua:366	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:308	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	240	talents_text_colour	VulturesMark#1	ABC54EFE8F456BEFF2B55324ACAB1BBA53A7A240D612675C00770D1BAFC8542D	E79CC24E1B81D065126690D406EA416086B27C38F7678FC950F266193E91FEF7	Colors_Keywords_Numbers/COLORS_KWords.lua:367	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:309	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-016	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	241	talents_text_colour	AdrenFrenz#1	A3C2BBB047347B49ECD6DCAA3DF29271014B7090CAA07B366983AEBADCE53496	F2C648B2CF816DB2CAB71F517BF8F2ED07CC8D1ADBB85597F4C65918BB1CAB11	Colors_Keywords_Numbers/COLORS_KWords.lua:356	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:310	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	242	talents_text_colour	Viscosity#1	187E8FA049AB4F8AE4AC3E33F15979153156E75D838FE16FE1CA101B665ACC0D	520CCBA07F90B36428A9E9AC6492350E8B2163E80CED11AA57809F9C479B779D	Colors_Keywords_Numbers/COLORS_KWords.lua:368	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:311	keyword	no	no	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	243	talents_text_colour	Assail#1	F6F962328C416829FBEE58BAA97B03A5D2787A51A0011B1204D4BC9D9CB4DAB9	AF0C612A4D52FDAD910F417D6D45B30FA5DFE52675238DF7F4540D94C62FF4C2	Colors_Keywords_Numbers/COLORS_KWords.lua:306	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:313	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	244	talents_text_colour	assail#1	F6F962328C416829FBEE58BAA97B03A5D2787A51A0011B1204D4BC9D9CB4DAB9	AF0C612A4D52FDAD910F417D6D45B30FA5DFE52675238DF7F4540D94C62FF4C2	Colors_Keywords_Numbers/COLORS_KWords.lua:307	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:314	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	245	talents_text_colour	Brain_burst#1	C589F6FE2E18F6C6835C04D6779DB65EE2F7E992FFF8C092E9143112FDA7CEEA	ADB79F972661F9DB8DC017F79DDC76ED54109276036F862448DAB4C82067E15C	Colors_Keywords_Numbers/COLORS_KWords.lua:308	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:315	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	246	talents_text_colour	Brain_rupture#1	9A62BC61C1385A398A2E80360B5148F0410D0E59CCBBD9F742086FC50604B0B6	EF82CB2B9740C519E7E6230F5DC7B5785522CF1EC7725DB9C6B43420532027F5	Colors_Keywords_Numbers/COLORS_KWords.lua:309	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:316	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	247	talents_text_colour	bburst#1	C589F6FE2E18F6C6835C04D6779DB65EE2F7E992FFF8C092E9143112FDA7CEEA	ADB79F972661F9DB8DC017F79DDC76ED54109276036F862448DAB4C82067E15C	Colors_Keywords_Numbers/COLORS_KWords.lua:310	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:317	keyword	no	yes	no	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_unused
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	248	talents_text_colour	bburst1#1	9A62BC61C1385A398A2E80360B5148F0410D0E59CCBBD9F742086FC50604B0B6	EF82CB2B9740C519E7E6230F5DC7B5785522CF1EC7725DB9C6B43420532027F5	Colors_Keywords_Numbers/COLORS_KWords.lua:311	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:318	keyword	no	yes	no	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_unused
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	249	talents_text_colour	disrdest#1	0625365F47F03A6FD117879AAC7B46B4E6132646421D1DE36B6472BB71066A9C	A751314A5B0369D5078B672FF2BA176894483BDF508B7941B7B06026EC38839C	Colors_Keywords_Numbers/COLORS_KWords.lua:312	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:319	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	250	talents_text_colour	Enfeeble#1	D9154690FBB9B400F6CF6DA9F3DF8AE9F3F057911A71A0B5EA8D6FF58B11DED2	6B70E4A38B887E040B5C23265B99A1289DE28225C6F5FD4DAC4FC5E8AE12B353	Colors_Keywords_Numbers/COLORS_KWords.lua:313	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:320	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	251	talents_text_colour	empsionics#1	EE33310868853FCF5D711ECD4731A890194F182D4FBD89ACE96D7342CAE05D14	64C808A06440999BE8223C4788F9035D51F2A8A2BC91BC39302421C3FD8FE8A1	Colors_Keywords_Numbers/COLORS_KWords.lua:314	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:321	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	252	talents_text_colour	kinetpres#1	1F062FB4649B23F9210623662B27E376E1D4A62DC82910C6EA6C2C179075390A	68C5C0E5DA00603A1A9E84A4DBE4C2A092EB1334E0A9BAC65FEA9BD6D46B6DCF	Colors_Keywords_Numbers/COLORS_KWords.lua:315	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:322	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	253	talents_text_colour	prescience#1	51FD44FA4116DBEB6E6CD67505C87BC2B4E7819C34D92FD52B610320F560A418	0B2CC839D3A44314F3545603F17862B2A57F3C348768DB438B6DD3C5876C3B8A	Colors_Keywords_Numbers/COLORS_KWords.lua:316	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:323	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	254	talents_text_colour	psy_wrath#1	CC45E698B9B353738B075953C6B0D94DE1C06461E2B8C572DF7D0D057A6E3584	3B8FCD5C430952000077729DDCF4E5A4B34801E6FE6EC3DB2233F4DA83DC8EA0	Colors_Keywords_Numbers/COLORS_KWords.lua:317	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:324	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
Colors_Keywords_Numbers/COLORS_KWords_tw.lua	255	talents_text_colour	psy_wrath2#1	7F5452CC4EDAEC02B2263165B960FEE5714F53ACBCE2E399F6E0402E2F0637D7	F2EDC8BF88D0757DF1191E3DC3C4B723F82749EF67657BF77F51A50722A2B628	Colors_Keywords_Numbers/COLORS_KWords.lua:318	Colors_Keywords_Numbers/COLORS_KWords_tw.lua:325	keyword	no	yes	yes	yes	KEEP		ED3-COLORS-RECHECK-017	match	definition_used
